longitude,latitude,NDVI,NDBI,BSI,NDWI,LST,vegetation_fraction,heat_stress,vegetation_deficit,bare_soil_score,built_up_score,low_moisture_score,priority_score,priority_class,recommendation
85.80110214245731,20.250227376500103,0.13923307,0.14462899,0.17103547,-0.22954474,37.86756602,0.0,0.7841552142279531,1.0,0.6715122524149194,0.5902971069275659,0.3126910324632053,77.6272216069701,High,High priority for tree planting or additional vegetation
85.80092247940048,20.25031720802852,0.13116725,0.18720278,0.17120896,-0.18462506,37.86756602,0.0,0.7841552142279531,1.0,0.6718305357944508,0.6551986227285882,0.24426260613270068,77.59672675236824,High,High priority for tree planting or additional vegetation
85.8010123109289,20.250047713443283,0.13737077,0.14491948,0.14403777,-0.17021278,37.97523365000001,0.0,0.8350848827809083,1.0,0.6219824858832727,0.5907399437369042,0.22230764919100832,77.51275970095544,High,High priority for tree planting or additional vegetation
85.80119197398571,20.24879007204552,0.14494024,0.17382154,0.16066556,-0.21510369,37.86072998000003,0.0,0.7809215844785746,1.0,0.6524876976841761,0.6347996223272315,0.290692248721644,77.46988171010862,High,High priority for tree planting or additional vegetation
85.80092247940048,20.250137544971697,0.08869393,0.161254,0.17942017,-0.18577492,37.86756602,0.0,0.7841552142279531,1.0,0.6868947566074209,0.6156410650108644,0.24601424617778545,77.44463088783641,High,High priority for tree planting or additional vegetation
85.8010123109289,20.25031720802852,0.088309534,0.17175163,0.17054884,-0.18824613,37.86756602,0.0,0.7841552142279531,1.0,0.670619484872229,0.6316441528101485,0.24977876568086754,77.3981778848322,High,High priority for tree planting or additional vegetation
85.80137163704254,20.24879007204552,0.14674255,0.19689925,0.16458245,-0.17689061,37.86072998000003,0.0,0.7809215844785746,1.0,0.6596735930467493,0.6699803840169098,0.23248032624931825,77.34735853272075,High,High priority for tree planting or additional vegetation
85.8010123109289,20.250227376500103,0.06670073,0.13635422,0.181548,-0.19461936,37.86756602,0.0,0.7841552142279531,1.0,0.6907984566677607,0.577682652919482,0.25948743011352515,77.25833410718508,High,High priority for tree planting or additional vegetation
85.80074281634366,20.24950872427281,0.13073713,0.21958244,0.17042297,-0.14265634,37.853893940000034,0.0,0.7776879547291828,1.0,0.6703885647674297,0.7045597206041057,0.18032952680743441,77.23535958750233,High,High priority for tree planting or additional vegetation
85.80110214245731,20.249059566630752,0.09722226,0.15053761,0.13568833,-0.122956656,38.01624989000001,0.0,0.8544866612772728,1.0,0.606664669407425,0.5993044890350135,0.15031999923893402,77.23081476216903,High,High priority for tree planting or additional vegetation
85.80110214245731,20.24995788191487,0.30886534,0.043264717,0.07856298,-0.36569577,37.97523365000001,0.0,0.8350848827809083,1.0,0.501862954871053,0.43577257514947815,0.5200968004067285,77.13918456205509,High,High priority for tree planting or additional vegetation
85.8010123109289,20.250137544971697,0.09985528,0.15131213,0.17261764,-0.18349339,37.86756602,0.0,0.7841552142279531,1.0,0.6744148889622319,0.6004852042595263,0.24253867583699418,77.07111856223729,High,High priority for tree planting or additional vegetation
85.80092247940048,20.250227376500103,0.092760816,0.16085392,0.1709527,-0.17455621,37.86756602,0.0,0.7841552142279531,1.0,0.671360403228662,0.615031163979228,0.22892421635659588,77.03461627862677,High,High priority for tree planting or additional vegetation
85.80164113162778,20.24950872427281,0.09144981,0.15111794,0.14765418,-0.123182856,37.96839761000001,0.0,0.8318512530315164,1.0,0.6286171230183882,0.600189171762692,0.15066458116908044,76.89333196553905,High,High priority for tree planting or additional vegetation
85.80056315328683,20.249778218858047,0.10546087,0.13556258,0.15516996,-0.1703885,37.918836320000025,0.0,0.8084074373484188,1.0,0.6424055134628788,0.576475839150524,0.22257533237741545,76.87881753767513,High,High priority for tree planting or additional vegetation
85.80047332175842,20.24968838732964,0.20229372,0.12273361,0.113912515,-0.25548902,37.918836320000025,0.0,0.8084074373484188,1.0,0.5667149317265732,0.556918745474677,0.3522132697693924,76.84426724879185,High,High priority for tree planting or additional vegetation
85.80155130009936,20.24879007204552,0.16982509,0.2560834,0.21209258,-0.22800307,37.61463254,0.0,0.6645109135003875,1.0,0.7468353011473723,0.7602035247425787,0.3103425283772244,76.84331745342024,High,High priority for tree planting or additional vegetation
85.80038349023,20.2494188927444,0.19936712,0.12953606,0.1386638,-0.25871804,37.853893940000034,0.0,0.7776879547291828,1.0,0.6121234430963659,0.5672887246604781,0.3571321996724932,76.7566995316507,High,High priority for tree planting or additional vegetation
85.8010123109289,20.2494188927444,0.061570045,0.051352605,0.097005986,-0.119588755,38.16664277000004,0.0,0.9256265157639472,1.0,0.5356983475645699,0.44810213732444304,0.14518950486615723,76.73718710829296,High,High priority for tree planting or additional vegetation
85.80092247940048,20.24923922968757,0.114275016,0.108780354,0.13113225,-0.13902718,38.01624989000001,0.0,0.8544866612772728,1.0,0.5983061211348126,0.535647736603733,0.17480104335204005,76.7136794548981,High,High priority for tree planting or additional vegetation
85.80083264787207,20.24968838732964,0.071446456,0.13986717,0.15426318,-0.15109076,37.918836320000025,0.0,0.8084074373484188,1.0,0.6407419420588123,0.5830379614304977,0.19317810648588574,76.6255129304986,High,High priority for tree planting or additional vegetation
85.80110214245731,20.249778218858047,0.5684476,-0.1207603,-0.06368688,-0.5485624,38.19227792000001,0.0,0.9377526273241599,1.0,0.24089248868469473,0.18572501695490717,0.7986668106842425,76.58988442638672,High,High priority for tree planting or additional vegetation
85.80065298481524,20.25031720802852,0.08393424,0.19649346,0.1910387,-0.17181168,37.758189380000005,0.0,0.7324171382376566,1.0,0.7082100196980152,0.669361778388966,0.2247433346380071,76.53671557286965,High,High priority for tree planting or additional vegetation
85.80074281634366,20.249598555801224,0.1036331,0.15657715,0.14100395,-0.15093164,37.918836320000025,0.0,0.8084074373484188,1.0,0.6164166637466076,0.6085114518339776,0.19293571092123107,76.51294470420376,High,High priority for tree planting or additional vegetation
85.80164113162778,20.24923922968757,0.1329158,0.1463031,0.1495562,-0.19970524,37.86072998000003,0.0,0.7809215844785746,1.0,0.6321065538417001,0.5928492000491237,0.26723500901225705,76.51008793259653,High,High priority for tree planting or additional vegetation
85.80128180551412,20.24879007204552,0.14694108,0.1632951,0.14526485,-0.1831318,37.86072998000003,0.0,0.7809215844785746,1.0,0.6242336771297734,0.6187526151900113,0.24198784745449353,76.39855731774888,High,High priority for tree planting or additional vegetation
85.80056315328683,20.2494188927444,0.122760795,0.15251538,0.15533611,-0.17930269,37.853893940000034,0.0,0.7776879547291828,1.0,0.6427103309365612,0.6023194959419812,0.23615477002503726,76.3560362655941,High,High priority for tree planting or additional vegetation
85.8010123109289,20.24950872427281,0.09552983,0.04584981,0.074962355,-0.13600002,38.16664277000004,0.0,0.9256265157639472,1.0,0.49525727677188114,0.4397134142006082,0.17018961702285307,76.29668493673124,High,High priority for tree planting or additional vegetation
85.80092247940048,20.2494188927444,0.1278309,0.011468931,0.06875499,-0.18071654,38.16664277000004,0.0,0.9256265157639472,1.0,0.4838692941205177,0.38730156264425086,0.23830855942352325,76.2829361054039,High,High priority for tree planting or additional vegetation
85.80146146857095,20.249329061215988,0.09297298,0.083824195,0.12244898,-0.19538872,37.96839761000001,0.0,0.8318512530315164,1.0,0.5823758627857217,0.49760337767606116,0.2606594352142212,76.27380366163415,High,High priority for tree planting or additional vegetation
85.80083264787207,20.24995788191487,0.112028636,0.17919542,0.16757174,-0.18301609,37.78211552000002,0.0,0.7437348423605415,1.0,0.6651577207982017,0.6429918212771676,0.24181158054407237,76.13744510100167,High,High priority for tree planting or additional vegetation
85.80110214245731,20.24923922968757,0.1724797,0.12325829,0.11121238,-0.118505016,38.01624989000001,0.0,0.8544866612772728,1.0,0.5617612854473002,0.5577185926884317,0.14353859029323512,76.07359094984436,High,High priority for tree planting or additional vegetation
85.80110214245731,20.249149398159165,0.14392523,0.1244635,0.11220383,-0.113233306,38.01624989000001,0.0,0.8544866612772728,1.0,0.5635801917625716,0.5595558722883581,0.1355079271324383,76.03894070896473,High,High priority for tree planting or additional vegetation
85.80074281634366,20.249329061215988,0.06885453,0.17731552,0.16301705,-0.11588844,37.853893940000034,0.0,0.7776879547291828,1.0,0.6568017226085772,0.6401260120655766,0.13955262739113594,75.97945087557126,High,High priority for tree planting or additional vegetation
85.80164113162778,20.249059566630752,0.1352657,0.12942813,0.13286509,-0.21017057,37.86072998000003,0.0,0.7809215844785746,1.0,0.6014851756704471,0.5671241910213446,0.2831773768770641,75.95294084839801,High,High priority for tree planting or additional vegetation
85.80146146857095,20.24887990357393,0.12179257,0.27033383,0.21156822,-0.15562177,37.61463254,0.0,0.6645109135003875,1.0,0.7458733144455963,0.7819275598312181,0.20008042377727742,75.94350695778051,High,High priority for tree planting or additional vegetation
85.80074281634366,20.24995788191487,0.08844663,0.19154178,0.17657705,-0.13880853,37.78211552000002,0.0,0.7437348423605415,1.0,0.6816787911799418,0.6618132012535594,0.17446796271973886,75.90003877824836,High,High priority for tree planting or additional vegetation
85.80146146857095,20.24879007204552,0.1632879,0.26261684,0.20736313,-0.16500555,37.61463254,0.0,0.6645109135003875,1.0,0.7381586896462778,0.770163412255413,0.2143752116838622,75.85309398909855,High,High priority for tree planting or additional vegetation
85.80038349023,20.249778218858047,0.09991266,0.12247269,0.13013698,-0.15686275,37.918836320000025,0.0,0.8084074373484188,1.0,0.5964802066778051,0.5565209865835188,0.20197087153887394,75.78434480184356,High,High priority for tree planting or additional vegetation
85.80137163704254,20.24852057746028,0.33706868,0.20035274,0.14956832,-0.3510131,37.58728838000002,0.0,0.6515763945028201,1.0,0.6321287890976798,0.6752450488683048,0.49772994466710374,75.75897360690388,High,High priority for tree planting or additional vegetation
85.80047332175842,20.249329061215988,0.15964319,0.13213629,0.13115482,-0.20178513,37.853893940000034,0.0,0.7776879547291828,1.0,0.5983475278780026,0.5712526392762849,0.27040341091628994,75.72241206197128,High,High priority for tree planting or additional vegetation
85.8010123109289,20.24986805038646,0.31474862,0.065537654,0.037456144,-0.3235788,37.97523365000001,0.0,0.8350848827809083,1.0,0.4264486792129527,0.4697265024986917,0.4559378843390034,75.70592053999849,High,High priority for tree planting or additional vegetation
85.80119197398571,20.24852057746028,0.1980198,0.23093218,0.18954812,-0.24145007,37.58728838000002,0.0,0.6515763945028201,1.0,0.7054754134390842,0.7218618055241349,0.3308270253475122,75.65631134538734,High,High priority for tree planting or additional vegetation
85.80164113162778,20.249149398159165,0.13700472,0.12709461,0.12731406,-0.20284194,37.86072998000003,0.0,0.7809215844785746,1.0,0.5913013000102921,0.5635668618488184,0.27201330317799666,75.65296868477976,High,High priority for tree planting or additional vegetation
85.80092247940048,20.249059566630752,0.07742097,0.10095552,0.10557327,-0.121824756,38.01624989000001,0.0,0.8544866612772728,1.0,0.5514158189169559,0.5237191864912958,0.1485957185725646,75.62898617271114,High,High priority for tree planting or additional vegetation
85.80065298481524,20.250407039556933,0.14747234,0.19088799,0.18642648,-0.21971384,37.65735779000002,0.0,0.6847210994341068,1.0,0.6997484774261701,0.6608165325986064,0.29771512398806566,75.62317671028246,High,High priority for tree planting or additional vegetation
85.80155130009936,20.24887990357393,0.15349165,0.24971178,0.2016005,-0.17008269,37.61463254,0.0,0.6645109135003875,1.0,0.7275866143025165,0.7504903233548679,0.2221094764974063,75.57512461807211,High,High priority for tree planting or additional vegetation
85.80038349023,20.24968838732964,0.2605092,0.06294016,0.08242246,-0.28796127,37.918836320000025,0.0,0.8084074373484188,1.0,0.5089435263024549,0.4657667587717634,0.40167989479679067,75.56084255067493,High,High priority for tree planting or additional vegetation
85.80074281634366,20.250137544971697,0.10325938,0.16275205,0.16210197,-0.19136348,37.758189380000005,0.0,0.7324171382376566,1.0,0.6551229240902672,0.6179247638721995,0.2545275830104078,75.52388147730977,High,High priority for tree planting or additional vegetation
