sector_id,area_m2,LST,NDVI,vegetation_cover_pct,vulnerability_index,vulnerability_class,population_density_per_km2,population_density_class,dist_hospital_km,outdoor_exposure,HHSI_season_mean,HHSI_season_max,danger_days
SEC-I106,900.0,38.4,0.38,23.7,0.487,Moderate,17170.3,High,1.82,High,36.76712328767123,48.89,17
SEC-I107,900.0,37.9,0.48,37.9,0.486,Moderate,16775.5,High,1.8,Medium,36.75780821917809,48.88,17
SEC-I108,900.0,37.7,0.42,29.0,0.535,Moderate,19652.5,High,1.77,Medium,37.22876712328767,49.51,19
SEC-I109,900.0,37.6,0.34,19.0,0.54,Moderate,19652.5,High,1.74,High,37.27753424657534,49.57,19
SEC-I110,900.0,37.6,0.3,14.8,0.546,Moderate,19652.5,High,1.71,High,37.335068493150686,49.65,20
SEC-I111,900.0,37.5,0.33,17.9,0.448,Moderate,12664.5,Medium,1.68,High,36.39164383561644,48.39,15
SEC-I112,900.0,37.5,0.37,22.5,0.519,Moderate,16913.8,High,1.65,Medium,37.07520547945206,49.3,18
SEC-I113,900.0,37.5,0.29,13.8,0.527,Moderate,16913.8,High,1.62,High,37.15232876712329,49.4,18
SEC-I114,900.0,37.5,0.28,12.9,0.368,Moderate,5794.7,Medium,1.59,High,35.6213698630137,47.37,5
SEC-I115,900.0,37.6,0.31,15.8,0.439,Moderate,9859.8,Medium,1.56,High,36.3054794520548,48.28,15
SEC-I116,900.0,37.7,0.37,22.5,0.449,Moderate,9859.8,Medium,1.54,High,36.40123287671233,48.41,15
SEC-I117,900.0,37.5,0.44,31.8,0.459,Moderate,9859.8,Medium,1.51,Medium,36.49767123287671,48.53,16
SEC-I118,900.0,37.5,0.49,39.5,0.375,Moderate,3559.1,Low,1.48,Low,35.68931506849315,47.46,6
SEC-I119,900.0,37.5,0.56,51.5,0.339,Moderate,398.4,Low,1.45,Low,35.34315068493151,47.0,1
SEC-I120,900.0,37.2,0.53,46.2,0.35,Moderate,398.4,Low,1.42,Low,35.44876712328767,47.14,3
SEC-I121,900.0,37.3,0.43,30.4,0.361,Moderate,398.4,Low,1.39,Medium,35.554794520547944,47.28,5
SEC-I122,900.0,37.1,0.24,9.5,0.521,Moderate,10442.3,Medium,1.37,High,37.093972602739726,49.33,18
SEC-I123,900.0,36.9,0.23,8.7,0.527,Moderate,10442.3,Medium,1.34,Medium,37.15232876712329,49.4,18
SEC-I124,900.0,36.9,0.34,19.0,0.528,Moderate,10442.3,Medium,1.31,Medium,37.16219178082192,49.42,18
SEC-I125,900.0,36.8,0.43,30.4,0.657,Moderate,19279.1,High,1.28,Low,38.403424657534245,51.07,29
SEC-I126,900.0,36.8,0.44,31.8,0.631,Moderate,18229.9,High,1.25,Low,38.153150684931504,50.74,27
SEC-I127,900.0,36.9,0.47,36.3,0.616,Moderate,18229.9,High,1.23,Low,38.00890410958904,50.54,25
SEC-I128,900.0,36.5,0.34,19.0,0.598,Moderate,18229.9,High,1.2,Low,37.83520547945205,50.31,25
SEC-I129,900.0,36.6,0.29,13.8,0.756,High,30119.8,High,1.17,Medium,39.35602739726027,52.34,36
SEC-I130,900.0,36.5,0.29,13.8,0.628,Moderate,23140.4,High,1.14,Medium,38.1241095890411,50.7,27
SEC-I131,900.0,36.5,0.31,15.8,0.604,Moderate,23140.4,High,1.11,Low,37.893150684931506,50.39,25
SEC-I132,900.0,36.4,0.26,11.1,0.58,Moderate,23140.4,High,1.09,Low,37.66164383561644,50.08,20
SEC-I133,900.0,36.4,0.25,10.3,0.554,Moderate,23003.2,High,1.06,Medium,37.412328767123284,49.75,20
SEC-I134,900.0,36.3,0.27,12.0,0.531,Moderate,23003.2,High,1.03,Low,37.19041095890411,49.46,19
SEC-I135,900.0,36.5,0.27,12.0,0.508,Moderate,23003.2,High,1.01,Medium,36.96890410958904,49.16,17
SEC-I136,900.0,36.5,0.31,15.8,0.32,Low,12130.1,Medium,0.98,Low,35.16,46.76,1
SEC-I137,900.0,36.7,0.41,27.6,0.394,Moderate,17418.2,High,0.95,Low,35.87219178082192,47.7,8
SEC-I138,900.0,37.4,0.26,11.1,0.398,Moderate,17418.2,High,0.93,High,35.91082191780822,47.75,9
SEC-I139,900.0,37.6,0.19,5.9,0.411,Moderate,17418.2,High,0.9,High,36.035479452054794,47.92,11
SEC-I140,900.0,37.6,0.26,11.1,0.413,Moderate,16652.7,High,0.88,High,36.05493150684932,47.95,11
SEC-I141,900.0,37.6,0.26,11.1,0.427,Moderate,16652.7,High,0.85,High,36.18958904109589,48.12,13
SEC-I142,900.0,37.1,0.24,9.5,0.442,Moderate,16652.7,High,0.83,High,36.33397260273973,48.32,15
SEC-I143,900.0,37.0,0.3,14.8,0.474,Moderate,16652.7,High,0.8,Medium,36.64205479452055,48.73,17
SEC-I144,900.0,36.8,0.35,20.1,0.464,Moderate,14099.3,High,0.78,Medium,36.545890410958904,48.6,17
SEC-I145,900.0,36.8,0.42,29.0,0.489,Moderate,14099.3,High,0.75,Low,36.78616438356164,48.92,17
SEC-I146,900.0,36.7,0.42,29.0,0.507,Moderate,14099.3,High,0.73,Low,36.95890410958904,49.15,17
SEC-I147,900.0,36.9,0.44,31.8,0.574,Moderate,17928.3,High,0.71,Low,37.604383561643836,50.01,20
SEC-I148,900.0,36.9,0.31,15.8,0.58,Moderate,17928.3,High,0.68,Medium,37.66164383561644,50.08,20
SEC-I149,900.0,37.0,0.3,14.8,0.58,Moderate,17928.3,High,0.66,Medium,37.66164383561644,50.08,20
SEC-I150,900.0,37.0,0.24,9.5,0.578,Moderate,17928.3,High,0.64,High,37.643013698630135,50.06,20
SEC-I151,900.0,37.0,0.28,12.9,0.66,High,23718.9,High,0.62,Medium,38.43246575342466,51.11,29
SEC-I152,900.0,36.8,0.28,12.9,0.653,Moderate,23718.9,High,0.6,Medium,38.364383561643834,51.02,29
SEC-I153,900.0,36.8,0.26,11.1,0.645,Moderate,23718.9,High,0.58,Medium,38.287123287671236,50.91,29
SEC-I154,900.0,36.7,0.28,12.9,0.557,Moderate,18532.2,High,0.56,Medium,37.441095890410956,49.79,20
SEC-I155,900.0,36.6,0.31,15.8,0.548,Moderate,18532.2,High,0.54,Medium,37.354246575342465,49.67,20
SEC-I156,900.0,36.6,0.29,13.8,0.54,Moderate,18532.2,High,0.53,Medium,37.27753424657534,49.57,19
SEC-I157,900.0,36.4,0.25,10.3,0.536,Moderate,18532.2,High,0.51,Medium,37.238082191780826,49.52,19
SEC-I158,900.0,36.4,0.28,12.9,0.488,Moderate,14820.2,High,0.5,Low,36.776849315068496,48.91,17
SEC-I159,900.0,35.9,0.31,15.8,0.496,Moderate,14820.2,High,0.48,Low,36.85342465753425,49.01,17
SEC-I160,900.0,35.9,0.44,31.8,0.503,Moderate,14820.2,High,0.47,Low,36.92095890410959,49.1,17
SEC-I161,900.0,35.9,0.62,63.2,0.509,Moderate,14820.2,High,0.46,Low,36.97876712328767,49.17,17
SEC-I162,900.0,36.0,0.54,47.9,0.387,Moderate,6388.1,Medium,0.46,Low,35.804794520547944,47.61,8
SEC-I163,900.0,36.3,0.55,49.7,0.392,Moderate,6388.1,Medium,0.45,Low,35.853013698630136,47.68,8
SEC-I164,900.0,36.3,0.52,44.4,0.396,Moderate,6388.1,Medium,0.45,Low,35.89123287671233,47.73,8
SEC-I165,900.0,36.6,0.58,55.3,0.513,Moderate,14074.4,High,0.44,Low,37.017534246575345,49.23,18
SEC-I166,900.0,36.8,0.37,22.5,0.513,Moderate,14074.4,High,0.44,Medium,37.017534246575345,49.23,18
SEC-I167,900.0,37.0,0.5,41.1,0.513,Moderate,14074.4,High,0.44,Low,37.017534246575345,49.23,18
SEC-I168,900.0,37.1,0.48,37.9,0.512,Moderate,14074.4,High,0.45,Low,37.00808219178082,49.21,17
SEC-I169,900.0,37.1,0.47,36.3,0.465,Moderate,11037.0,Medium,0.45,Low,36.55561643835616,48.61,17
SEC-J101,900.0,37.3,0.41,27.6,0.218,Low,579.5,Low,1.98,Medium,34.1786301369863,45.45,0
SEC-J102,900.0,37.6,0.35,20.1,0.221,Low,579.5,Low,1.95,High,34.20739726027397,45.49,0
SEC-J103,900.0,38.0,0.35,20.1,0.224,Low,579.5,Low,1.92,High,34.23616438356164,45.53,0
SEC-J104,900.0,38.5,0.32,16.8,0.478,Moderate,17170.3,High,1.89,High,36.68082191780822,48.78,17
SEC-J105,900.0,38.7,0.3,14.8,0.482,Moderate,17170.3,High,1.86,High,36.71904109589041,48.83,17
SEC-J106,900.0,38.5,0.28,12.9,0.486,Moderate,17170.3,High,1.83,High,36.75780821917809,48.88,17
SEC-J107,900.0,38.1,0.35,20.1,0.528,Moderate,19652.5,High,1.8,High,37.16219178082192,49.42,18
SEC-J108,900.0,37.8,0.4,26.3,0.533,Moderate,19652.5,High,1.77,Medium,37.21,49.48,19
SEC-J109,900.0,37.7,0.31,15.8,0.538,Moderate,19652.5,High,1.75,High,37.25753424657535,49.55,19
SEC-J110,900.0,37.6,0.25,10.3,0.544,Moderate,19652.5,High,1.72,High,37.31575342465754,49.62,20
SEC-J111,900.0,37.5,0.27,12.0,0.509,Moderate,16913.8,High,1.69,High,36.97876712328767,49.17,17
SEC-J112,900.0,37.3,0.28,12.9,0.516,Moderate,16913.8,High,1.66,High,37.04671232876712,49.26,18
SEC-J113,900.0,37.4,0.28,12.9,0.523,Moderate,16913.8,High,1.63,High,37.11369863013699,49.35,18
SEC-J114,900.0,37.5,0.29,13.8,0.531,Moderate,16913.8,High,1.6,High,37.19041095890411,49.46,19
SEC-J115,900.0,37.5,0.37,22.5,0.433,Moderate,9859.8,Medium,1.57,Medium,36.24739726027397,48.2,14
SEC-J116,900.0,37.5,0.4,26.3,0.442,Moderate,9859.8,Medium,1.55,Medium,36.33397260273973,48.32,15
SEC-J117,900.0,37.3,0.42,29.0,0.452,Moderate,9859.8,Medium,1.52,Medium,36.43095890410959,48.44,15
SEC-J118,900.0,37.3,0.49,39.5,0.318,Low,398.4,Low,1.49,Low,35.14054794520548,46.73,1
SEC-J119,900.0,37.3,0.56,51.5,0.328,Low,398.4,Low,1.46,Low,35.23739726027397,46.86,1
SEC-J120,900.0,37.3,0.49,39.5,0.337,Moderate,398.4,Low,1.43,Low,35.32356164383562,46.97,1
SEC-J121,900.0,37.1,0.44,31.8,0.345,Moderate,398.4,Low,1.4,Low,35.40095890410959,47.08,2
SEC-J122,900.0,37.0,0.31,15.8,0.503,Moderate,10442.3,Medium,1.38,Medium,36.92095890410959,49.1,17
SEC-J123,900.0,36.8,0.21,7.2,0.506,Moderate,10442.3,Medium,1.35,Medium,36.949315068493156,49.14,17
SEC-J124,900.0,36.7,0.39,25.0,0.506,Moderate,10442.3,Medium,1.32,Low,36.949315068493156,49.14,17
SEC-J125,900.0,36.6,0.49,39.5,0.502,Moderate,10442.3,Medium,1.29,Low,36.91164383561644,49.08,17
SEC-J126,900.0,36.7,0.49,39.5,0.611,Moderate,18229.9,High,1.26,Low,37.96068493150685,50.48,25
SEC-J127,900.0,36.8,0.39,25.0,0.598,Moderate,18229.9,High,1.24,Low,37.83520547945205,50.31,25
SEC-J128,900.0,36.4,0.32,16.8,0.582,Moderate,18229.9,High,1.21,Low,37.68123287671233,50.11,21
SEC-J129,900.0,36.4,0.34,19.0,0.638,Moderate,23140.4,High,1.18,Low,38.22054794520548,50.83,28
SEC-J130,900.0,36.4,0.35,20.1,0.618,Moderate,23140.4,High,1.15,Low,38.028082191780825,50.57,26
SEC-J131,900.0,36.3,0.35,20.1,0.597,Moderate,23140.4,High,1.13,Low,37.825753424657535,50.3,25
SEC-J132,900.0,36.2,0.34,19.0,0.576,Moderate,23140.4,High,1.1,Low,37.623561643835615,50.03,20
SEC-J133,900.0,36.2,0.26,11.1,0.551,Moderate,23003.2,High,1.07,Low,37.382876712328766,49.71,20
SEC-J134,900.0,36.2,0.24,9.5,0.527,Moderate,23003.2,High,1.05,Low,37.15232876712329,49.4,18
SEC-J135,900.0,36.4,0.32,16.8,0.503,Moderate,23003.2,High,1.02,Low,36.92095890410959,49.1,17
SEC-J136,900.0,36.5,0.4,26.3,0.403,Moderate,17418.2,High,0.99,Low,35.95835616438356,47.82,9
SEC-J137,900.0,36.7,0.41,27.6,0.398,Moderate,17418.2,High,0.97,Low,35.91082191780822,47.75,9
SEC-J138,900.0,37.4,0.29,13.8,0.404,Moderate,17418.2,High,0.94,High,35.96821917808219,47.83,9
SEC-J139,900.0,37.6,0.3,14.8,0.419,Moderate,17418.2,High,0.92,High,36.1127397260274,48.02,12
SEC-J140,900.0,37.7,0.36,21.3,0.423,Moderate,16652.7,High,0.89,High,36.15191780821918,48.07,12
SEC-J141,900.0,37.7,0.35,20.1,0.448,Moderate,16652.7,High,0.87,High,36.39164383561644,48.39,15
SEC-J142,900.0,37.2,0.33,17.9,0.467,Moderate,16652.7,High,0.84,Medium,36.57520547945205,48.64,17
SEC-J143,900.0,37.0,0.27,12.0,0.492,Moderate,16652.7,High,0.82,Medium,36.815342465753425,48.96,17
SEC-J144,900.0,36.9,0.38,23.7,0.484,Moderate,14099.3,High,0.79,Medium,36.738082191780826,48.85,17
SEC-J145,900.0,36.9,0.45,33.3,0.512,Moderate,14099.3,High,0.77,Low,37.00808219178082,49.21,17
SEC-J146,900.0,36.8,0.29,13.8,0.535,Moderate,14099.3,High,0.75,Medium,37.22876712328767,49.51,19
SEC-J147,900.0,36.9,0.35,20.1,0.609,Moderate,17928.3,High,0.72,Medium,37.94150684931507,50.45,25
SEC-J148,900.0,36.9,0.33,17.9,0.612,Moderate,17928.3,High,0.7,Medium,37.97054794520548,50.49,25
SEC-J149,900.0,36.9,0.3,14.8,0.609,Moderate,17928.3,High,0.68,Medium,37.94150684931507,50.45,25
SEC-J150,900.0,36.9,0.23,8.7,0.602,Moderate,17928.3,High,0.66,Medium,37.873835616438356,50.36,25
SEC-J151,900.0,37.0,0.27,12.0,0.68,High,23718.9,High,0.64,Medium,38.62465753424657,51.36,32
SEC-J152,900.0,36.9,0.29,13.8,0.669,High,23718.9,High,0.62,Medium,38.51821917808219,51.22,32
SEC-J153,900.0,36.8,0.23,8.7,0.659,Moderate,23718.9,High,0.6,Medium,38.422602739726024,51.09,29
SEC-J154,900.0,36.7,0.29,13.8,0.57,Moderate,18532.2,High,0.58,Medium,37.56630136986301,49.95,20
SEC-J155,900.0,36.6,0.29,13.8,0.559,Moderate,18532.2,High,0.57,Medium,37.45986301369863,49.81,20
SEC-J156,900.0,36.6,0.27,12.0,0.549,Moderate,18532.2,High,0.55,Medium,37.36383561643836,49.69,20
SEC-J157,900.0,36.5,0.25,10.3,0.54,Moderate,18532.2,High,0.54,Medium,37.27753424657534,49.57,19
SEC-J158,900.0,36.4,0.28,12.9,0.484,Moderate,14820.2,High,0.52,Low,36.738082191780826,48.85,17
SEC-J159,900.0,36.1,0.36,21.3,0.491,Moderate,14820.2,High,0.51,Low,36.8054794520548,48.94,17
SEC-J160,900.0,36.0,0.47,36.3,0.497,Moderate,14820.2,High,0.5,Low,36.863287671232875,49.02,17
SEC-J161,900.0,35.9,0.56,51.5,0.503,Moderate,14820.2,High,0.49,Low,36.92095890410959,49.1,17
SEC-J162,900.0,35.8,0.45,33.3,0.381,Moderate,6388.1,Medium,0.49,Low,35.74712328767123,47.54,7
SEC-J163,900.0,36.1,0.59,57.2,0.385,Moderate,6388.1,Medium,0.48,Low,35.7858904109589,47.59,7
SEC-J164,900.0,36.1,0.59,57.2,0.389,Moderate,6388.1,Medium,0.48,Low,35.824246575342464,47.64,8
SEC-J165,900.0,36.4,0.52,44.4,0.507,Moderate,14074.4,High,0.47,Low,36.95890410958904,49.15,17
SEC-J166,900.0,36.8,0.43,30.4,0.507,Moderate,14074.4,High,0.47,Low,36.95890410958904,49.15,17
SEC-J167,900.0,37.1,0.53,46.2,0.507,Moderate,14074.4,High,0.47,Low,36.95890410958904,49.15,17
SEC-J168,900.0,37.3,0.44,31.8,0.506,Moderate,14074.4,High,0.48,Medium,36.949315068493156,49.14,17
SEC-J169,900.0,37.4,0.49,39.5,0.505,Moderate,14074.4,High,0.48,Low,36.939863013698634,49.12,17
SEC-K101,900.0,37.4,0.35,20.1,0.218,Low,579.5,Low,1.98,Medium,34.1786301369863,45.45,0
SEC-K102,900.0,37.7,0.29,13.8,0.22,Low,579.5,Low,1.96,High,34.19808219178082,45.48,0
SEC-K103,900.0,37.9,0.32,16.8,0.223,Low,579.5,Low,1.93,High,34.226301369863016,45.51,0
SEC-K104,900.0,38.5,0.29,13.8,0.477,Moderate,17170.3,High,1.9,High,36.67164383561644,48.76,17
SEC-K105,900.0,38.6,0.24,9.5,0.481,Moderate,17170.3,High,1.87,High,36.70945205479452,48.82,17
SEC-K106,900.0,38.5,0.29,13.8,0.485,Moderate,17170.3,High,1.84,High,36.74780821917808,48.87,17
SEC-K107,900.0,38.3,0.39,25.0,0.489,Moderate,17170.3,High,1.81,High,36.78616438356164,48.92,17
SEC-K108,900.0,37.9,0.31,15.8,0.531,Moderate,19652.5,High,1.78,High,37.19041095890411,49.46,19
SEC-K109,900.0,37.7,0.28,12.9,0.536,Moderate,19652.5,High,1.75,High,37.238082191780826,49.52,19
SEC-K110,900.0,37.5,0.31,15.8,0.541,Moderate,19652.5,High,1.73,High,37.28698630136986,49.58,19
SEC-K111,900.0,37.4,0.32,16.8,0.506,Moderate,16913.8,High,1.7,High,36.949315068493156,49.14,17
SEC-K112,900.0,37.1,0.33,17.9,0.512,Moderate,16913.8,High,1.67,Medium,37.00808219178082,49.21,17
SEC-K113,900.0,37.3,0.28,12.9,0.519,Moderate,16913.8,High,1.64,High,37.07520547945206,49.3,18
SEC-K114,900.0,37.4,0.25,10.3,0.526,Moderate,16913.8,High,1.61,High,37.14260273972602,49.39,18
SEC-K115,900.0,37.4,0.35,20.1,0.427,Moderate,9859.8,Medium,1.58,Medium,36.18958904109589,48.12,13
SEC-K116,900.0,37.3,0.38,23.7,0.435,Moderate,9859.8,Medium,1.56,Medium,36.26684931506849,48.23,14
SEC-K117,900.0,37.3,0.42,29.0,0.443,Moderate,9859.8,Medium,1.53,Medium,36.34328767123288,48.33,15
SEC-K118,900.0,37.1,0.46,34.8,0.309,Low,398.4,Low,1.5,Low,35.05424657534247,46.61,1
SEC-K119,900.0,37.0,0.46,34.8,0.317,Low,398.4,Low,1.47,Low,35.131232876712325,46.72,1
SEC-K120,900.0,37.0,0.43,30.4,0.324,Low,398.4,Low,1.44,Low,35.19835616438356,46.81,1
SEC-K121,900.0,37.2,0.44,31.8,0.33,Moderate,398.4,Low,1.41,Medium,35.25671232876713,46.88,1
SEC-K122,900.0,37.2,0.35,20.1,0.486,Moderate,10442.3,Medium,1.39,Medium,36.75780821917809,48.88,17
SEC-K123,900.0,37.0,0.28,12.9,0.488,Moderate,10442.3,Medium,1.36,Medium,36.776849315068496,48.91,17
SEC-K124,900.0,36.7,0.44,31.8,0.487,Moderate,10442.3,Medium,1.33,Low,36.76712328767123,48.89,17
SEC-K125,900.0,36.6,0.49,39.5,0.483,Moderate,10442.3,Medium,1.3,Low,36.72904109589041,48.84,17
SEC-K126,900.0,36.6,0.48,37.9,0.593,Moderate,18229.9,High,1.28,Low,37.78739726027397,50.25,23
SEC-K127,900.0,36.8,0.38,23.7,0.582,Moderate,18229.9,High,1.25,Low,37.68123287671233,50.11,21
SEC-K128,900.0,36.4,0.34,19.0,0.568,Moderate,18229.9,High,1.22,Low,37.54698630136986,49.93,20
SEC-K129,900.0,36.3,0.33,17.9,0.626,Moderate,23140.4,High,1.19,Low,38.10479452054795,50.67,27
SEC-K130,900.0,36.3,0.31,15.8,0.607,Moderate,23140.4,High,1.17,Low,37.922876712328765,50.43,25
SEC-K131,900.0,36.2,0.36,21.3,0.588,Moderate,23140.4,High,1.14,Low,37.73890410958904,50.19,22
SEC-K132,900.0,36.1,0.46,34.8,0.567,Moderate,23140.4,High,1.11,Low,37.53739726027397,49.92,20
SEC-K133,900.0,36.1,0.35,20.1,0.544,Moderate,23003.2,High,1.09,Low,37.31575342465754,49.62,20
SEC-K134,900.0,36.2,0.34,19.0,0.522,Moderate,23003.2,High,1.06,Low,37.10397260273973,49.34,18
SEC-K135,900.0,36.4,0.41,27.6,0.499,Moderate,23003.2,High,1.04,Low,36.882602739726025,49.05,17
SEC-K136,900.0,36.6,0.37,22.5,0.41,Moderate,17418.2,High,1.01,Low,36.02575342465754,47.91,10
SEC-K137,900.0,36.8,0.36,21.3,0.411,Moderate,17418.2,High,0.98,Medium,36.035479452054794,47.92,11
SEC-K138,900.0,37.5,0.32,16.8,0.422,Moderate,17418.2,High,0.96,High,36.14164383561644,48.06,12
SEC-K139,900.0,37.7,0.35,20.1,0.439,Moderate,17418.2,High,0.93,High,36.3054794520548,48.28,15
SEC-K140,900.0,37.7,0.4,26.3,0.446,Moderate,16652.7,High,0.91,Medium,36.37287671232876,48.37,15
SEC-K141,900.0,37.7,0.37,22.5,0.469,Moderate,16652.7,High,0.88,High,36.594109589041096,48.66,17
SEC-K142,900.0,37.2,0.28,12.9,0.493,Moderate,16652.7,High,0.86,High,36.82520547945205,48.97,17
SEC-K143,900.0,37.0,0.25,10.3,0.517,Moderate,16652.7,High,0.84,Medium,37.056301369863014,49.28,18
SEC-K144,900.0,36.9,0.34,19.0,0.507,Moderate,14099.3,High,0.81,Medium,36.95890410958904,49.15,17
SEC-K145,900.0,37.0,0.39,25.0,0.537,Moderate,14099.3,High,0.79,Medium,37.248356164383566,49.53,19
SEC-K146,900.0,36.6,0.31,15.8,0.564,Moderate,14099.3,High,0.77,Medium,37.508630136986305,49.88,20
SEC-K147,900.0,36.6,0.32,16.8,0.639,Moderate,17928.3,High,0.74,Medium,38.22986301369863,50.84,28
SEC-K148,900.0,36.5,0.33,17.9,0.644,Moderate,17928.3,High,0.72,Low,38.27780821917808,50.9,28
SEC-K149,900.0,36.6,0.27,12.0,0.638,Moderate,17928.3,High,0.7,Medium,38.22054794520548,50.83,28
SEC-K150,900.0,36.5,0.24,9.5,0.625,Moderate,17928.3,High,0.68,Medium,38.095342465753426,50.66,27
SEC-K151,900.0,36.5,0.28,12.9,0.698,High,23718.9,High,0.66,Medium,38.79780821917808,51.59,33
SEC-K152,900.0,37.2,0.26,11.1,0.684,High,23718.9,High,0.64,High,38.66301369863014,51.41,32
SEC-K153,900.0,37.1,0.31,15.8,0.671,High,23718.9,High,0.63,Medium,38.53794520547945,51.25,32
SEC-K154,900.0,37.0,0.28,12.9,0.58,Moderate,18532.2,High,0.61,Medium,37.66164383561644,50.08,20
SEC-K155,900.0,36.9,0.28,12.9,0.569,Moderate,18532.2,High,0.59,Medium,37.556575342465756,49.94,20
SEC-K156,900.0,36.9,0.31,15.8,0.558,Moderate,18532.2,High,0.58,Medium,37.45027397260274,49.8,20
SEC-K157,900.0,36.8,0.33,17.9,0.547,Moderate,18532.2,High,0.56,Medium,37.34479452054794,49.66,20
SEC-K158,900.0,36.7,0.32,16.8,0.482,Moderate,14820.2,High,0.55,Medium,36.71904109589041,48.83,17
SEC-K159,900.0,36.0,0.39,25.0,0.487,Moderate,14820.2,High,0.54,Low,36.76712328767123,48.89,17
SEC-K160,900.0,35.9,0.47,36.3,0.492,Moderate,14820.2,High,0.53,Low,36.815342465753425,48.96,17
SEC-K161,900.0,35.8,0.57,53.4,0.497,Moderate,14820.2,High,0.52,Low,36.863287671232875,49.02,17
SEC-K162,900.0,35.7,0.45,33.3,0.375,Moderate,6388.1,Medium,0.51,Low,35.68931506849315,47.46,6
SEC-K163,900.0,35.9,0.56,51.5,0.379,Moderate,6388.1,Medium,0.51,Low,35.72780821917809,47.51,7
SEC-K164,900.0,35.9,0.66,71.6,0.382,Moderate,6388.1,Medium,0.51,Low,35.756986301369864,47.55,7
SEC-K165,900.0,36.2,0.46,34.8,0.501,Moderate,14074.4,High,0.5,Low,36.90164383561644,49.07,17
SEC-K166,900.0,36.6,0.44,31.8,0.502,Moderate,14074.4,High,0.5,Low,36.91164383561644,49.08,17
SEC-K167,900.0,37.0,0.46,34.8,0.501,Moderate,14074.4,High,0.5,Low,36.90164383561644,49.07,17
SEC-K168,900.0,37.3,0.39,25.0,0.501,Moderate,14074.4,High,0.51,Medium,36.90164383561644,49.07,17
SEC-K169,900.0,37.6,0.41,27.6,0.454,Moderate,11060.7,Medium,0.51,Medium,36.44972602739726,48.47,16
SEC-L101,900.0,37.5,0.33,17.9,0.217,Low,579.5,Low,1.99,High,34.16876712328767,45.44,0
SEC-L102,900.0,37.8,0.25,10.3,0.298,Low,5798.7,Medium,1.96,High,34.9486301369863,46.47,1
SEC-L103,900.0,38.0,0.24,9.5,0.301,Low,5798.7,Medium,1.94,High,34.97698630136986,46.51,1
SEC-L104,900.0,38.5,0.26,11.1,0.476,Moderate,17170.3,High,1.91,High,36.66205479452055,48.75,17
SEC-L105,900.0,38.5,0.25,10.3,0.479,Moderate,17170.3,High,1.88,High,36.69041095890411,48.79,17
SEC-L106,900.0,38.4,0.34,19.0,0.277,Low,3549.3,Low,1.85,High,34.74630136986301,46.21,1
SEC-L107,900.0,38.0,0.34,19.0,0.281,Low,3549.3,Low,1.82,High,34.784383561643835,46.26,1
SEC-L108,900.0,37.7,0.25,10.3,0.529,Moderate,19652.5,High,1.79,High,37.171506849315065,49.43,18
SEC-L109,900.0,37.6,0.3,14.8,0.302,Low,4353.5,Medium,1.76,High,34.986575342465756,46.52,1
SEC-L110,900.0,37.4,0.51,42.8,0.308,Low,4353.5,Medium,1.73,Low,35.04438356164384,46.6,1
SEC-L111,900.0,37.2,0.56,51.5,0.313,Low,4353.5,Medium,1.71,Low,35.092465753424655,46.67,1
SEC-L112,900.0,37.0,0.58,55.3,0.508,Moderate,16913.8,High,1.68,Low,36.96890410958904,49.16,17
SEC-L113,900.0,36.9,0.38,23.7,0.283,Low,1550.6,Low,1.65,Medium,34.80328767123287,46.28,1
SEC-L114,900.0,37.1,0.28,12.9,0.289,Low,1550.6,Low,1.62,Medium,34.86191780821918,46.36,1
SEC-L115,900.0,37.2,0.4,26.3,0.421,Moderate,9859.8,Medium,1.59,Medium,36.13219178082192,48.05,12
SEC-L116,900.0,37.1,0.42,29.0,0.428,Moderate,9859.8,Medium,1.57,Medium,36.199315068493156,48.14,13
SEC-L117,900.0,37.0,0.35,20.1,0.326,Low,2629.8,Low,1.54,Medium,35.21808219178082,46.83,1
SEC-L118,900.0,37.0,0.37,22.5,0.333,Moderate,2629.8,Low,1.51,Medium,35.28520547945206,46.92,1
SEC-L119,900.0,36.9,0.43,30.4,0.305,Low,398.4,Low,1.48,Low,35.0158904109589,46.56,1
SEC-L120,900.0,36.9,0.41,27.6,0.422,Moderate,7722.7,Medium,1.45,Low,36.14164383561644,48.06,12
SEC-L121,900.0,36.8,0.48,37.9,0.426,Moderate,7722.7,Medium,1.43,Low,36.18027397260274,48.11,12
SEC-L122,900.0,36.8,0.37,22.5,0.429,Moderate,7722.7,Medium,1.4,Medium,36.209315068493154,48.15,13
SEC-L123,900.0,36.6,0.3,14.8,0.471,Moderate,10442.3,Medium,1.37,Medium,36.61287671232876,48.69,17
SEC-L124,900.0,36.2,0.41,27.6,0.417,Moderate,6967.7,Medium,1.34,Low,36.093972602739726,48.0,12
SEC-L125,900.0,36.1,0.46,34.8,0.413,Moderate,6967.7,Medium,1.32,Low,36.05493150684932,47.95,11
SEC-L126,900.0,36.1,0.4,26.3,0.576,Moderate,18229.9,High,1.29,Low,37.623561643835615,50.03,20
SEC-L127,900.0,36.2,0.34,19.0,0.584,Moderate,19418.0,High,1.26,Low,37.70082191780822,50.13,22
SEC-L128,900.0,36.2,0.32,16.8,0.571,Moderate,19418.0,High,1.23,Low,37.576027397260276,49.97,20
