longitude,latitude,NDVI,NDBI,BSI,NDWI,LST,vegetation_fraction,heat_stress,vegetation_deficit,bare_soil_score,built_up_score,low_moisture_score,priority_score,priority_class,intervention_type,recommendation,planting_rank
85.8010123109289,20.250407039556933,0.08721423,0.17990206,0.18195285,-0.17188928,37.67615690000002,0.0,0.6936135812449377,1.0,0.6915411912703505,0.6440690569925135,0.22486154665294678,74.870831342858,High,Tree Planting,High priority for tree planting or additional vegetation.,56
85.80047332175842,20.249778218858047,0.16345891,0.05897831,0.095943525,-0.22174777,37.918836320000025,0.0,0.8084074373484188,1.0,0.5337491650312808,0.45972712569290713,0.3008135126935597,74.86386697978644,High,Tree Planting,High priority for tree planting or additional vegetation.,57
85.80146146857095,20.249149398159165,0.06043956,0.1879383,0.1430973,-0.053685162,37.86072998000003,0.0,0.7809215844785746,1.0,0.620257107072114,0.6563198844932083,0.044795219810785936,74.74265518347887,High,Tree Planting,High priority for tree planting or additional vegetation.,58
85.80083264787207,20.250137544971697,0.0912362,0.13699189,0.15481913,-0.17552602,37.758189380000005,0.0,0.7324171382376566,1.0,0.6417618835243175,0.5786547474776793,0.23040157710670783,74.68950564583832,High,Tree Planting,High priority for tree planting or additional vegetation.,59
85.80128180551412,20.24896973510234,0.10579756,0.11807734,0.118200675,-0.1533994,37.86072998000003,0.0,0.7809215844785746,1.0,0.5745819560897725,0.5498205054312412,0.1966949748643705,74.51153167865994,High,Tree Planting,High priority for tree planting or additional vegetation.,60
85.80047332175842,20.24986805038646,0.14366196,0.08838542,0.12281612,-0.22524002,37.78211552000002,0.0,0.7437348423605415,1.0,0.5830494149210675,0.5045567265888433,0.3061334342035238,74.16468810255593,High,Tree Planting,High priority for tree planting or additional vegetation.,61
85.80056315328683,20.250227376500103,0.12101595,0.10833829,0.13804713,-0.1906903,37.758189380000005,0.0,0.7324171382376566,1.0,0.6109921051999129,0.5349738331602983,0.2535020937808057,74.02215499453942,High,Tree Planting,High priority for tree planting or additional vegetation.,62
85.80164113162778,20.24887990357393,0.13294797,0.18547682,0.17304964,-0.18222219,37.61463254,0.0,0.6645109135003875,1.0,0.6752074327397266,0.6525674869943269,0.24060219241700243,73.99513569022082,High,Tree Planting,High priority for tree planting or additional vegetation.,63
85.80173096315619,20.248700240517103,0.036998443,0.2685168,0.22989438,-0.13229017,37.45398560000001,0.0,0.5885206143896388,1.0,0.7794943423932218,0.7791575926458693,0.1645382143988312,73.7849916380345,High,Tree Planting,High priority for tree planting or additional vegetation.,64
85.80110214245731,20.24986805038646,0.5160063,-0.10167561,-0.05206021,-0.5153278,37.97523365000001,0.0,0.8350848827809083,1.0,0.26222268535480003,0.21481862853124586,0.748038859244611,73.6144616415078,High,Tree Planting,High priority for tree planting or additional vegetation.,65
85.80038349023,20.250047713443283,0.086021505,0.10565502,0.13120174,-0.14772727,37.78211552000002,0.0,0.7437348423605415,1.0,0.5984336069382805,0.530883328408351,0.18805433161308183,73.4779259751048,High,Tree Planting,High priority for tree planting or additional vegetation.,66
85.80038349023,20.24995788191487,0.096255325,0.10006192,0.123442836,-0.1641313,37.78211552000002,0.0,0.7437348423605415,1.0,0.5841991831295316,0.522356940035911,0.21304342232740547,73.42903664139239,High,Tree Planting,High priority for tree planting or additional vegetation.,67
85.80110214245731,20.24950872427281,0.09549823,-0.032853846,0.021938572,-0.10235027,38.16664277000004,0.0,0.9256265157639472,1.0,0.3979802645591851,0.31973380765202003,0.11892924653680115,73.12512998319438,High,Tree Planting,High priority for tree planting or additional vegetation.,68
